GEO_ID,NAME,B27015_001E,B27015_001M,B27015_002E,B27015_002M,B27015_003E,B27015_003M,B27015_004E,B27015_004M,B27015_005E,B27015_005M,B27015_006E,B27015_006M,B27015_007E,B27015_007M,B27015_008E,B27015_008M,B27015_009E,B27015_009M,B27015_010E,B27015_010M,B27015_011E,B27015_011M,B27015_012E,B27015_012M,B27015_013E,B27015_013M,B27015_014E,B27015_014M,B27015_015E,B27015_015M,B27015_016E,B27015_016M,B27015_017E,B27015_017M,B27015_018E,B27015_018M,B27015_019E,B27015_019M,B27015_020E,B27015_020M,B27015_021E,B27015_021M,B27015_022E,B27015_022M,B27015_023E,B27015_023M,B27015_024E,B27015_024M,B27015_025E,B27015_025M,B27015_026E,B27015_026M
id,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,"Estimate!!Total!!Under $25,000","Margin of Error!!Total!!Under $25,000","Estimate!!Total!!Under $25,000!!With health insurance coverage","Margin of Error!!Total!!Under $25,000!!With health insurance coverage","Estimate!!Total!!Under $25,000!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!Under $25,000!!With health insurance coverage!!With private health insurance","Estimate!!Total!!Under $25,000!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!Under $25,000!!With health insurance coverage!!With public coverage","Estimate!!Total!!Under $25,000!!No health insurance coverage","Margin of Error!!Total!!Under $25,000!!No health insurance coverage","Estimate!!Total!!$25,000 to $49,999","Margin of Error!!Total!!$25,000 to $49,999","Estimate!!Total!!$25,000 to $49,999!!With health insurance coverage","Margin of Error!!Total!!$25,000 to $49,999!!With health insurance coverage","Estimate!!Total!!$25,000 to $49,999!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$25,000 to $49,999!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$25,000 to $49,999!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$25,000 to $49,999!!With health insurance coverage!!With public coverage","Estimate!!Total!!$25,000 to $49,999!!No health insurance coverage","Margin of Error!!Total!!$25,000 to $49,999!!No health insurance coverage","Estimate!!Total!!$50,000 to $74,999","Margin of Error!!Total!!$50,000 to $74,999","Estimate!!Total!!$50,000 to $74,999!!With health insurance coverage","Margin of Error!!Total!!$50,000 to $74,999!!With health insurance coverage","Estimate!!Total!!$50,000 to $74,999!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$50,000 to $74,999!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$50,000 to $74,999!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$50,000 to $74,999!!With health insurance coverage!!With public coverage","Estimate!!Total!!$50,000 to $74,999!!No health insurance coverage","Margin of Error!!Total!!$50,000 to $74,999!!No health insurance coverage","Estimate!!Total!!$75,000 to $99,999","Margin of Error!!Total!!$75,000 to $99,999","Estimate!!Total!!$75,000 to $99,999!!With health insurance coverage","Margin of Error!!Total!!$75,000 to $99,999!!With health insurance coverage","Estimate!!Total!!$75,000 to $99,999!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$75,000 to $99,999!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$75,000 to $99,999!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$75,000 to $99,999!!With health insurance coverage!!With public coverage","Estimate!!Total!!$75,000 to $99,999!!No health insurance coverage","Margin of Error!!Total!!$75,000 to $99,999!!No health insurance coverage","Estimate!!Total!!$100,000 or more","Margin of Error!!Total!!$100,000 or more","Estimate!!Total!!$100,000 or more!!With health insurance coverage","Margin of Error!!Total!!$100,000 or more!!With health insurance coverage","Estimate!!Total!!$100,000 or more!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$100,000 or more!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$100,000 or more!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$100,000 or more!!With health insurance coverage!!With public coverage","Estimate!!Total!!$100,000 or more!!No health insurance coverage","Margin of Error!!Total!!$100,000 or more!!No health insurance coverage"
0500000US36015,"Chemung County, New York",81130,1390,14048,2462,13753,2475,4742,1275,11394,2267,295,304,17588,3348,15097,2936,7711,1458,10148,2396,2491,2109,14019,2420,13598,2375,11666,2110,5278,1553,421,368,12066,2497,11395,2263,10180,2227,2954,946,671,704,23409,3457,22403,3342,19856,3080,6111,2070,1006,476
0500000US36019,"Clinton County, New York",73093,1030,11450,2662,10442,2376,3314,820,9101,2302,1008,600,16310,2524,15422,2446,9938,1988,9451,1846,888,477,14695,2553,14114,2507,12197,2210,5716,1549,581,580,12705,2852,12165,2756,10874,2518,2690,997,540,515,17933,2818,17801,2795,16747,2619,2998,908,132,160
0500000US36027,"Dutchess County, New York",274706,3639,27375,3727,25720,3647,10853,2165,19987,3160,1655,721,42920,3946,39597,3652,23987,3796,23449,3164,3323,1237,44206,5004,41269,4762,31020,3839,17252,2751,2937,1242,32745,4491,31067,4301,28150,4018,8373,1597,1678,1058,127460,6070,125087,6007,115710,5993,21632,2364,2373,923
0500000US36029,"Erie County, New York",892895,2954,159022,9867,149587,8873,48737,4107,125389,8283,9435,2610,165313,10646,157395,10434,96151,7087,96996,6858,7918,1685,156863,10199,151500,9736,119058,7532,56116,6669,5363,1300,130145,9856,127346,9774,110984,8421,34893,4246,2799,1049,281552,13113,278243,12980,258776,12494,46160,4747,3309,1005
0500000US36045,"Jefferson County, New York",101811,1199,19067,3076,18066,2897,5449,1424,14762,2669,1001,696,27490,3147,25371,2866,18847,2557,11421,1636,2119,1152,16534,2529,14864,2342,11966,2205,5653,1370,1670,864,14274,3117,13218,2881,11342,2408,3709,1506,1056,661,24446,3479,22626,3207,20398,2879,5148,1398,1820,2396
0500000US36047,"Kings County, New York",2588300,5087,519601,17976,476985,17633,106554,6148,420246,16110,42616,4401,513079,21592,464660,20394,195853,10342,314272,17498,48419,5060,387266,20224,349799,18738,217025,11754,163048,13759,37467,5261,316942,16078,290788,14719,215738,10489,100509,8899,26154,3465,851412,18229,805352,17412,679294,15311,181155,9653,46060,4555
0500000US36051,"Livingston County, New York",57714,1255,9410,1656,9309,1654,5894,1300,5632,1414,101,95,12163,1959,11145,1777,7922,1491,6067,1256,1018,650,13556,2402,13181,2309,11512,2156,4696,1298,375,286,10257,2315,10257,2315,9116,2006,2453,1225,0,192,12328,2357,12112,2331,11632,2252,1274,447,216,208
0500000US36053,"Madison County, New York",66387,837,8659,1847,8177,1734,3000,804,6979,1541,482,387,11175,1973,10916,1988,6453,1456,6652,1807,259,172,12828,2480,12214,2364,9706,2047,4704,1660,614,508,8630,1894,8289,1863,7516,1683,2097,720,341,261,25095,3050,24002,3044,21640,2767,4606,1316,1093,951
0500000US36055,"Monroe County, New York",720278,3111,124709,8012,118748,7767,45707,4338,95582,7038,5961,1667,141744,9038,132519,8206,84635,5857,78304,6327,9225,2725,122713,6884,117814,6771,96712,6115,44584,4692,4899,1395,104492,7726,102674,7538,91680,7098,24252,3619,1818,839,226620,9344,222305,8984,208000,8386,34618,3835,4315,1399
0500000US36059,"Nassau County, New York",1341225,3084,77682,5664,71563,5197,38518,3895,55445,4347,6119,2038,134227,9301,121904,8189,75047,5787,76505,6893,12323,2945,136627,9820,128641,9260,103017,8390,54852,5014,7986,2236,160087,13011,151769,11888,126515,10354,49035,5314,8318,2687,832602,14452,810570,13754,747897,13113,139865,7468,22032,3257
0500000US36061,"New York County, New York",1583482,4482,285853,14731,268862,14147,77461,6832,216083,12939,16991,2979,230238,17477,212772,16193,100826,8730,134923,14171,17466,3677,189451,12482,171124,11006,126820,8466,60385,8236,18327,3662,161259,13497,149872,12503,115943,11594,47693,6326,11387,2905,716681,16068,699049,16308,650318,14405,96861,8722,17632,4176
0500000US36063,"Niagara County, New York",207634,1096,31175,2873,29458,2756,10292,1591,26072,2712,1717,729,51030,4598,48814,4534,31330,3747,30799,3469,2216,789,30412,3628,28294,3302,22819,3069,12123,2083,2118,1074,35098,3743,34413,3736,30479,3750,8347,1670,685,406,59919,4794,59439,4768,56018,4679,9741,1658,480,415
0500000US36065,"Oneida County, New York",218504,1536,38869,4713,36673,4647,14224,2735,29577,3778,2196,944,44573,4145,42807,4066,24870,2978,26757,3004,1766,815,48545,5846,47254,5887,36162,4036,19248,3560,1291,808,33167,4728,32632,4708,27558,4021,10020,2556,535,337,53350,4369,52465,4303,49548,3982,8913,1454,885,448
0500000US36067,"Onondaga County, New York",446592,2628,72386,5530,67437,5411,28230,2912,55588,4888,4949,1283,84511,7155,79406,6646,51024,4828,48800,4820,5105,1653,74255,6244,71232,6140,56223,5009,28760,3626,3023,1067,64821,5980,62881,5852,55409,5505,15983,2334,1940,630,150619,7357,147962,7258,138068,7084,24300,3423,2657,877
0500000US36069,"Ontario County, New York",106086,804,11504,2131,11013,2177,5200,1033,9503,2108,491,386,24220,3315,22796,3372,14360,2106,13706,2513,1424,820,19782,3538,19197,3402,15384,2710,7743,2026,585,503,14237,2677,13902,2599,11894,2421,4441,1367,335,267,36343,3641,36053,3599,34115,3551,4576,1186,290,226
0500000US36071,"Orange County, New York",367839,2456,45083,4843,42423,4800,18328,2898,33119,4296,2660,1024,57718,7429,52104,7044,30055,5011,29023,5688,5614,1732,51542,6947,46732,6357,34998,4825,21206,3913,4810,1759,49595,6951,47154,6785,39975,6214,14520,3082,2441,897,163901,10173,159279,10067,145816,8943,28377,3946,4622,1241
0500000US36075,"Oswego County, New York",114102,1041,21684,3511,20872,3573,7355,1706,17290,3462,812,421,25228,3624,23821,3556,12830,2048,14864,2873,1407,711,23211,2838,21551,2555,15820,2130,9621,1819,1660,624,17763,2448,17419,2342,14422,2095,5837,1628,344,285,26216,3150,25550,3093,24261,2952,4183,887,666,615
0500000US36079,"Putnam County, New York",96237,1232,5198,1605,4744,1452,2398,995,3738,1301,454,470,10930,2426,10034,2323,4833,1248,6925,1972,896,500,12616,3073,12195,3004,9152,2513,4896,1649,421,436,12559,2615,11928,2464,10635,2304,3596,1138,631,446,54934,3674,53634,3553,48841,3569,10517,1897,1300,740
0500000US36081,"Queens County, New York",2303785,3500,309126,14038,276559,12495,76791,6638,231736,10949,32567,3453,446010,18377,387161,16628,182919,10812,247421,13144,58849,5253,375727,16617,328982,14608,215536,11264,145104,9028,46745,6214,336139,17035,299879,15837,218678,12185,108872,9252,36260,4994,836783,22893,777295,23236,636009,20388,197376,10316,59488,5919
0500000US36083,"Rensselaer County, New York",153879,1348,18794,2541,17606,2578,6964,1542,14128,2136,1188,643,28943,3562,26441,3201,15671,2047,16865,2639,2502,1086,23476,2946,22100,2747,17737,2561,8315,1791,1376,634,22096,3206,21022,3085,18009,3117,6304,1637,1074,549,60570,4891,59285,4699,56029,4665,9019,1671,1285,751
0500000US36085,"Richmond County, New York",469221,1372,63987,7837,58601,7189,17160,2988,49325,6497,5386,1689,64460,6457,58550,6226,33947,4820,33790,4459,5910,2106,58571,7863,57061,7700,46603,6860,18117,3297,1510,707,66070,7573,62943,7019,54033,6261,14674,2719,3127,1635,216133,11070,210925,10889,190120,9881,37873,4439,5208,1684
0500000US36087,"Rockland County, New York",320122,1198,39533,5735,36357,5415,9100,2137,32102,5646,3176,2130,46362,6473,41578,6363,16653,2896,32162,5462,4784,1985,45676,6176,42506,5752,25095,4226,24665,5077,3170,1765,32853,5179,31501,4983,24159,3868,11499,2876,1352,881,155698,10717,147072,9929,131386,8640,31472,4385,8626,4070
0500000US36089,"St. Lawrence County, New York",97686,1783,18113,2778,16377,2194,6075,1435,13650,2019,1736,1376,19786,2899,18862,2846,10533,1916,12403,2281,924,356,21313,3332,19682,3042,14672,2392,9043,2470,1631,1097,18888,3461,17817,3251,14443,2516,6257,1630,1071,826,19586,2792,18878,2698,17118,2437,4375,1252,708,594
0500000US36091,"Saratoga County, New York",220428,1855,17893,2748,16596,2665,7628,1993,12923,2091,1297,722,31235,4506,29145,4531,19543,3019,17722,3804,2090,1018,36870,3936,35504,3742,30370,3711,13513,1935,1366,845,33396,5165,31680,4898,27211,4632,9402,2376,1716,1300,101034,6845,99012,6888,96247,6673,10475,1773,2022,881
0500000US36093,"Schenectady County, New York",149916,1297,18757,3202,18001,3186,5911,1624,15090,2892,756,411,26927,3933,25802,3917,14675,2756,15042,2858,1125,744,27469,4664,26572,4673,21313,3775,9490,2252,897,611,27354,4856,26568,4682,20416,3460,9737,3245,786,547,49409,5597,48327,5666,41010,4878,12299,3672,1082,825
0500000US36101,"Steuben County, New York",95156,668,12881,1935,12002,1900,3858,865,10168,1677,879,303,28667,3202,25963,3280,13673,1862,17440,3208,2704,1185,19157,2782,18097,2585,13743,2002,7704,1463,1060,558,11525,2077,11095,2056,9319,1822,3704,1321,430,301,22926,2788,22595,2735,21140,2606,3646,925,331,253
0500000US36103,"Suffolk County, New York",1463213,2396,111316,11689,102210,11070,50879,6106,78321,10132,9106,2862,151703,10434,135966,9562,80047,6830,90354,7863,15737,3433,192694,13035,177369,11841,137326,9798,73916,8496,15325,3732,189687,13382,180568,13020,152943,12286,56006,5914,9119,2937,817813,19528,788503,18910,716772,19424,157227,8884,29310,5559
0500000US36105,"Sullivan County, New York",70671,1014,12894,3360,12052,3106,3418,1141,10170,2733,842,948,13602,3125,13016,3074,7475,1986,8675,2117,586,400,9543,2656,8261,2141,6061,1866,3420,1428,1282,888,9962,2645,9843,2645,9335,2609,2389,784,119,196,24670,4103,24206,4057,22376,3740,4417,1403,464,326
0500000US36109,"Tompkins County, New York",90832,1879,16074,2897,15552,2868,10293,2213,7205,2178,522,358,15150,2640,14809,2540,9419,1529,8415,2380,341,333,18836,3341,17954,3345,15734,2909,4798,1594,882,617,14775,3133,13549,2943,12087,2729,3599,1166,1226,900,25997,3352,25561,3290,24256,3209,3681,1186,436,409
0500000US36111,"Ulster County, New York",167275,1692,25648,3920,23963,3746,9925,2577,18805,3128,1685,747,27763,4176,24970,3773,14012,2342,14751,2622,2793,1105,31784,3360,30272,3354,23281,2751,12630,2234,1512,691,24174,3745,23385,3680,20387,3437,6455,1655,789,599,57906,5079,56867,5075,53616,4973,10034,1592,1039,520
0500000US36113,"Warren County, New York",63768,302,7701,1756,7342,1682,2479,684,6886,1617,359,248,14045,1989,13043,1913,8491,1450,8218,1351,1002,685,12279,2401,12039,2358,10241,2130,4148,1055,240,268,9883,2368,9426,2302,8557,2079,2973,981,457,508,19860,2884,19680,2900,18337,3017,3476,935,180,149
0500000US36117,"Wayne County, New York",89088,734,10022,2287,9107,2254,3654,906,7819,2186,915,797,19856,2646,19000,2477,13303,2067,10804,1899,856,531,19370,3320,18515,3257,15888,2804,5788,1423,855,462,14591,2926,14151,2857,12238,2584,3506,1274,440,358,25249,3596,23455,3209,19202,2802,5444,2474,1794,1109
0500000US36119,"Westchester County, New York",948448,2725,97396,8026,88438,7314,33267,4188,71767,6353,8958,2767,130986,11218,109601,9229,60400,6210,72186,6768,21385,4842,110670,9004,97118,7846,73457,6712,39920,4497,13552,3023,101102,10327,91949,9514,74457,8126,31220,4522,9153,3234,508294,14409,493767,14339,451059,12335,91011,6957,14527,2763
0500000US37001,"Alamance County, North Carolina",155105,691,29903,4208,22975,3506,7956,1783,19114,3314,6928,2016,41584,5232,36146,4765,24356,3228,18659,3213,5438,1450,31540,4902,27720,4202,22389,3583,9684,2103,3820,1973,16513,2921,15680,2817,13976,2646,4254,1045,833,497,35565,4217,33786,4053,32271,3938,5407,1145,1779,893
0500000US37019,"Brunswick County, North Carolina",125945,898,24880,4580,20112,3982,7457,1952,17246,3788,4768,1602,27306,4195,23333,3303,13998,2177,16680,2442,3973,1592,31034,5198,25095,3921,18664,2832,14877,2788,5939,2953,16707,3205,16166,3116,14292,2821,5159,1229,541,469,26018,3323,25339,3338,23128,3226,7878,1738,679,446
0500000US37021,"Buncombe County, North Carolina",249094,1506,44515,5215,37051,4665,16756,3046,27434,3669,7464,1809,56831,5738,50505,4766,32457,3576,27788,3419,6326,1692,59280,6146,54956,6033,46451,5417,17331,3243,4324,1519,30828,4362,29126,4077,26400,3641,7169,1613,1702,888,57640,6020,55990,5823,52821,5548,10999,2017,1650,959
0500000US37023,"Burke County, North Carolina",85720,1455,19906,3374,15329,2649,5289,1309,12893,2479,4577,1667,29844,4182,26387,3800,18090,3171,13866,2413,3457,1270,16706,2913,15562,2686,12639,2276,5604,1513,1144,556,10072,2715,8934,2505,7263,2065,2620,1014,1138,751,9192,2131,9164,2122,8792,2099,1918,794,28,51
0500000US37025,"Cabarrus County, North Carolina",199764,821,21896,4180,19409,3750,7150,1611,16773,3618,2487,1120,41142,5720,35936,5418,22496,3993,21047,3650,5206,1513,39539,5634,36686,5072,31222,4341,11672,2258,2853,1236,30191,5238,28490,4952,26652,4789,3620,993,1701,973,66996,6400,65299,6263,63820,6195,6724,1475,1697,1123
0500000US37027,"Caldwell County, North Carolina",80438,532,19489,3105,14759,2741,6370,1562,11477,2162,4730,1367,24865,3684,22317,3571,12659,2197,14024,2476,2548,947,15933,3379,14452,3367,11211,2590,4818,2183,1481,803,10182,2387,9643,2181,8518,2093,2206,825,539,423,9969,2579,9503,2361,8967,2279,1822,767,466,418
0500000US37031,"Carteret County, North Carolina",67526,363,11347,2023,9241,1815,4612,1150,6997,1448,2106,743,15257,2602,13440,2478,8149,1348,9086,2126,1817,647,15130,2691,13638,2327,11641,1955,4662,1238,1492,957,8251,1536,7234,1343,6416,1293,2292,536,1017,659,17541,2597,16725,2378,14576,2060,5879,1650,816,732
0500000US37035,"Catawba County, North Carolina",153906,742,24564,3456,20595,2800,8832,1890,14966,2449,3969,1347,41647,5455,37079,5104,23827,3594,20161,3854,4568,1242,29547,4568,26853,3984,22635,3615,7920,1967,2694,1321,23281,3970,21101,3320,17833,2985,5937,1548,2180,1500,34867,4793,33182,4651,29886,4400,6418,1573,1685,718
0500000US37037,"Chatham County, North Carolina",71469,364,13696,2721,10815,1929,5182,1336,8981,1727,2881,1345,10526,2529,9490,2293,6471,1803,5537,1527,1036,739,12160,2902,11176,2493,8740,2181,4475,1383,984,992,6659,1817,6480,1775,5835,1626,2144,831,179,209,28428,2862,26207,2684,24603,2541,6005,1334,2221,1323
0500000US37045,"Cleveland County, North Carolina",95498,402,26842,3678,21342,2850,7561,1613,16506,2573,5500,1872,26817,4057,23132,3231,15701,2382,12114,2142,3685,1615,17597,3307,14994,2938,13452,2809,4829,1303,2603,1150,12210,2738,11501,2763,10240,2421,2661,1350,709,538,12032,2617,11389,2561,11061,2484,1531,617,643,653
0500000US37049,"Craven County, North Carolina",95990,1368,20676,3932,16235,3018,7067,1805,12457,2689,4441,1602,20899,4062,19085,3762,13427,2537,11160,3111,1814,905,21324,3396,19097,3071,16694,2878,5522,1077,2227,1157,11325,3459,11144,3392,10348,3183,3809,1283,181,188,21766,3370,20831,3178,19819,3112,4923,1083,935,660
0500000US37051,"Cumberland County, North Carolina",300370,2123,67497,6076,58057,5378,25364,2969,40733,5007,9440,1829,81966,6132,72323,5804,51598,5139,33407,3616,9643,1982,63315,6571,57620,5814,47120,4926,21297,3162,5695,1904,42649,5042,39979,4579,35138,4075,11931,1830,2670,1198,44943,5695,42408,5517,40149,5085,12217,2380,2535,973
0500000US37057,"Davidson County, North Carolina",162637,642,33157,4544,26972,3640,9231,2165,21276,3246,6185,1597,42979,4631,37047,3911,23584,3050,20546,2973,5932,1857,31742,4280,28599,3835,23214,3470,9902,2021,3143,1526,22277,4729,19769,3936,17416,3418,3935,1490,2508,1557,32482,5960,31005,5559,28745,5069,5464,1581,1477,1494
0500000US37063,"Durham County, North Carolina",292277,1632,48529,5965,38102,4683,15559,2560,27557,4233,10427,2835,64413,7366,52942,5792,34772,3696,26121,4102,11471,3004,50348,6918,46243,6344,36430,4517,16937,3841,4105,1726,41298,5447,35776,4686,31129,4091,10025,2572,5522,2405,87689,7442,83777,6984,81978,6735,11810,2259,3912,1976
0500000US37067,"Forsyth County, North Carolina",360651,1896,75311,7440,61771,6451,25743,3489,45225,5110,13540,2407,90202,6779,77347,6018,51200,4693,37288,4385,12855,2880,65776,6733,58414,6213,51147,5666,16806,2643,7362,2119,49215,5051,45477,4652,41233,4404,10718,1732,3738,1752,80147,6071,78164,6151,73289,5865,13029,2327,1983,1145
0500000US37071,"Gaston County, North Carolina",214072,747,41011,4412,34450,3830,11048,1621,28521,3752,6561,1453,53180,5823,47741,5547,31216,3654,25627,3980,5439,1539,45555,4956,42245,4627,34941,4292,13747,1900,3310,1497,33551,3784,31450,3697,27228,3481,7756,1713,2101,987,40775,4985,38773,4808,36351,4642,6442,1431,2002,843
0500000US37081,"Guilford County, North Carolina",502648,2172,104594,8568,91082,7176,38058,4809,65439,5992,13512,2635,120273,8306,105532,7649,70621,5652,52566,5066,14741,2634,87570,7783,78099,7286,62276,6234,26030,3231,9471,2635,64900,7477,61772,7203,54504,6923,13837,2260,3128,1356,125311,8907,121566,8277,114970,8040,17507,2675,3745,1634
0500000US37085,"Harnett County, North Carolina",123686,961,23090,3275,19769,3016,7137,1299,15247,2887,3321,752,30588,4478,25392,3889,16309,3377,12419,1841,5196,1535,26743,3452,24098,3268,18122,2568,9429,2528,2645,880,20631,3713,19564,3510,16621,3076,5279,1474,1067,574,22634,3565,22135,3430,20756,3256,4507,1318,499,361
0500000US37089,"Henderson County, North Carolina",112768,499,15158,2627,12155,2067,5964,1231,9479,1663,3003,1237,25736,4007,21001,3478,11503,2267,15238,2733,4735,1483,30561,4169,27177,3803,20935,3353,12250,2745,3384,1408,17083,3317,16240,3102,14172,2712,4866,1275,843,596,24230,3353,23810,3301,21101,3025,7667,2052,420,415
0500000US37097,"Iredell County, North Carolina",171599,364,25274,3194,20048,2660,9610,1482,15039,2325,5226,1603,38082,3968,32420,3703,22042,2848,17123,2351,5662,1357,35042,4287,32311,3943,26760,3541,9532,1967,2731,955,22252,3386,20452,3124,18104,2935,4333,1027,1800,1259,50949,4374,48476,4363,45738,4293,6155,1197,2473,1403
0500000US37101,"Johnston County, North Carolina",189248,625,27079,4581,22487,4074,10563,3413,15676,2617,4592,1559,48689,7388,40637,6521,23757,4511,23493,4377,8052,2643,36245,5414,31805,4830,26201,4403,9140,2328,4440,2568,35466,6080,31751,5335,29165,5076,6564,2148,3715,2404,41769,6222,39524,6009,37537,5816,4440,1526,2245,1343
0500000US37109,"Lincoln County, North Carolina",80408,527,12809,2317,10312,1858,3833,1042,9218,1773,2497,1116,21194,3333,20357,3199,14570,2690,10192,2384,837,411,15926,2481,14782,2312,12625,1980,4248,1389,1144,773,8888,2333,8628,2208,7772,1982,1611,756,260,399,21591,3014,21321,2993,20133,2818,1882,739,270,200
0500000US37119,"Mecklenburg County, North Carolina",1039187,1883,141621,10497,114534,10444,49776,5843,78133,8363,27087,2847,210440,13128,171381,10749,116185,8292,77006,6030,39059,5590,188308,12675,164974,10835,135494,8798,46632,5755,23334,4395,139191,11726,128708,11280,116978,10774,22009,3423,10483,3058,359627,12452,345222,11763,323836,10927,42854,4759,14405,3231
0500000US37125,"Moore County, North Carolina",92366,888,15704,3122,13032,2548,4593,1242,11133,2356,2672,1171,19662,3469,17992,3364,11983,2258,10102,2381,1670,581,16082,3218,15688,3190,14342,3059,5311,1752,394,364,15147,3550,14856,3444,12741,2980,5044,1677,291,347,25771,4232,24571,3975,22774,4061,6359,1820,1200,964
0500000US37127,"Nash County, North Carolina",92030,568,18572,3601,15348,3093,4997,1670,12767,3056,3224,1235,21403,3929,18877,3631,12332,2603,10223,2677,2526,983,19887,4192,18882,4139,13619,3066,8120,2540,1005,474,10481,2896,10116,2845,9415,2659,2583,1187,365,330,21687,3958,20703,3838,18846,3750,3951,1561,984,732
0500000US37129,"New Hanover County, North Carolina",216445,1173,47978,5803,41766,5403,17634,3541,28946,4132,6212,1973,42258,5731,35344,4628,25031,4045,16638,3332,6914,2183,39101,6454,36479,6242,30003,5117,12565,2537,2622,1304,29736,5039,28796,4950,26273,4685,7559,1905,940,595,57372,6833,56185,6895,54125,6663,10431,2089,1187,655
0500000US37133,"Onslow County, North Carolina",158371,2296,24080,4513,20569,4144,9708,2562,14419,3550,3511,1528,50336,6684,44688,5828,30980,4182,20748,4349,5648,2211,33478,4947,30309,4969,24638,4262,11192,2882,3169,1553,27641,4367,25768,4150,23929,3919,4872,1810,1873,1018,22836,4254,21827,4174,20575,4168,6345,1352,1009,790
0500000US37135,"Orange County, North Carolina",130867,1808,19589,3135,16511,2782,12278,2391,6840,2049,3078,1398,20576,3343,17468,2818,14596,2597,6634,1421,3108,1526,22373,4126,20417,3649,17656,3323,5600,1622,1956,1139,18247,3657,16647,3308,15783,3171,2873,1067,1600,1043,50082,4183,49606,4176,47712,4070,6917,1329,476,341
0500000US37147,"Pitt County, North Carolina",170557,1301,42152,5291,36684,4729,20332,2935,20145,3319,5468,1566,37279,5630,30573,4824,21695,3871,12448,2897,6706,2408,32179,6148,27292,5313,22516,4733,8838,2179,4887,2611,18549,4348,17867,4193,16715,4036,3768,1511,682,575,40398,5171,38325,4803,36707,4691,5315,1516,2073,1239
0500000US37151,"Randolph County, North Carolina",141784,590,25225,3786,19406,2776,6702,1313,15253,2476,5819,1835,39235,4992,32949,4063,17181,2848,20922,2923,6286,1726,32496,5108,27919,4535,22334,3862,8021,1913,4577,1935,22663,4099,21317,3789,18062,3084,5403,1589,1346,956,22165,3825,21254,3734,19227,3360,3754,1423,911,549
0500000US37155,"Robeson County, North Carolina",130222,822,40107,3501,32618,3062,8282,1455,26582,2714,7489,1344,37281,4401,30556,3749,14201,1909,20586,2937,6725,1367,23667,3361,20995,2991,15660,2462,8403,1556,2672,1087,17110,3228,15900,3095,13957,2777,3458,1126,1210,662,12057,2879,11429,2716,9740,2197,3087,1345,628,400
0500000US37157,"Rockingham County, North Carolina",89609,625,22434,4214,18726,3619,7920,2132,14677,3154,3708,1591,24668,3173,21047,2870,14629,2480,11358,2000,3621,1139,21509,3956,18740,3446,14824,3079,7634,2136,2769,1660,9876,2478,9677,2422,8784,2131,2333,1093,199,194,11122,2617,10883,2603,10297,2402,2380,1151,239,279
0500000US37159,"Rowan County, North Carolina",135573,1045,25749,4461,22136,3997,8575,1680,17661,3523,3613,1171,32815,4777,25967,3741,15594,2170,16277,3043,6848,1889,30441,5143,28290,4909,22991,4370,8481,1809,2151,1096,22055,4197,19718,3586,17556,3166,4010,1464,2337,1419,24513,4623,23348,4387,22198,4264,4298,1079,1165,848
0500000US37161,"Rutherford County, North Carolina",65198,640,17970,3278,13476,2866,5549,1694,10850,2803,4494,1478,16120,3195,13847,2761,8936,2016,7691,2097,2273,1125,15709,2906,14553,2882,10732,2362,6325,1706,1156,632,7805,2999,7286,2907,6518,2743,1789,823,519,375,7594,2422,7508,2366,7381,2342,1147,587,86,151
0500000US37171,"Surry County, North Carolina",71002,447,17650,2694,14996,2433,5169,1144,12770,2421,2654,1006,20937,2746,17625,2443,11288,1889,9694,1641,3312,1155,12348,2245,10326,2001,7995,1573,4509,1513,2022,1029,7957,2208,7074,1944,5814,1450,2055,1069,883,684,12110,2623,11691,2461,11172,2435,1834,604,419,373
0500000US37179,"Union County, North Carolina",224242,784,24308,4191,18833,3093,9386,2478,14356,2577,5475,1814,38829,4987,33852,4435,22807,3468,17577,2974,4977,1566,37087,5134,34031,4699,29074,4385,8779,2134,3056,1919,34865,4955,33826,4856,31523,4599,5360,1349,1039,567,89153,5689,86971,5627,82673,5162,9584,2063,2182,1083
0500000US37183,"Wake County, North Carolina",1023513,2541,95132,8490,77639,7457,39562,5539,47856,5356,17493,3338,169251,10972,142298,9170,96707,7155,67887,6859,26953,3936,160807,11982,148155,11326,125028,10034,40952,4142,12652,3203,155235,13108,147048,12196,135875,11769,25664,3564,8187,2897,443088,17899,430093,17181,414965,16963,42770,3869,12995,3490
